sep = ,
"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","CRI","Costa Rica","2013","2013",2848,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2000","2000",33.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2001","2001",42.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2002","2002",40.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2003","2003",35.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2004","2004",36.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2005","2005",38.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2006","2006",32.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2007","2007",29.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2008","2008",35.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2009","2009",33.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2010","2010",35.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2011","2011",37.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2012","2012",39.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2013","2013",42.6,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2000","2000",58.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2001","2001",54,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2002","2002",58.9,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2003","2003",51.7,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2004","2004",52.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2005","2005",58.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2006","2006",57.7,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2007","2007",61.6,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2008","2008",52.7,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2009","2009",48.6,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2010","2010",46.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2011","2011",48.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2012","2012",47.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2013","2013",48,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2000","2000",71.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2001","2001",96.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2002","2002",95,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2003","2003",112.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2004","2004",109,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2005","2005",107.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2006","2006",104.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2007","2007",105.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2008","2008",105.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2009","2009",105.3,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2010","2010",106.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2011","2011",112.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2012","2012",109.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LVA","Latvia","2013","2013",113,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2000","2000",92.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2001","2001",100.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2002","2002",109.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2003","2003",111.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2004","2004",119.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2005","2005",118.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2006","2006",128.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2007","2007",124.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2008","2008",120.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2009","2009",121,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2010","2010",120,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2011","2011",119.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2012","2012",118,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2013","2013",119.5,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2000","2000",77,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2001","2001",78.2,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2002","2002",81.3,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2003","2003",85.8,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2004","2004",86,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2005","2005",85.8,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2006","2006",90.8,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2007","2007",93.2,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2008","2008",96,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2009","2009",96.8,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2010","2010",96.3,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2011","2011",96.5,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2012","2012",92.1,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LVA","Latvia","2013","2013",91.4,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2000","2000",2785,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2001","2001",2897,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2002","2002",3005,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2003","2003",3047,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2004","2004",3077,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2005","2005",3141,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2006","2006",3213,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2007","2007",3161,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2008","2008",3157,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2009","2009",3174,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2010","2010",3136,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2011","2011",3148,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2012","2012",3108,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LVA","Latvia","2013","2013",3174,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2000","2000",37,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2001","2001",43.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2002","2002",40.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2003","2003",39.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2004","2004",38.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2005","2005",42.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2006","2006",46.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2007","2007",47.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2008","2008",50,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2009","2009",47.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2010","2010",43.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2011","2011",45.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2012","2012",46.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2013","2013",47.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2000","2000",65.6,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2001","2001",73.2,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2002","2002",57.8,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2003","2003",66,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2004","2004",55.9,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2005","2005",73.5,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2006","2006",108.8,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2007","2007",99.1,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2008","2008",62.3,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2009","2009",57.4,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2010","2010",42.1,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2011","2011",41.6,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2012","2012",55,,
"FOODFRUI","Fruits supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2013","2013",49.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2000","2000",93.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2001","2001",93.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2002","2002",89.4,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2003","2003",117.7,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2004","2004",106.6,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2005","2005",116,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2006","2006",87,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2007","2007",96.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2008","2008",100.1,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2009","2009",106.8,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2010","2010",94.9,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2011","2011",109.5,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2012","2012",112,,
"FOODVEGG","Vegetables supply","KGPPERNB","Kilos per capita per year","LTU","Lithuania","2013","2013",109,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2000","2000",75.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2001","2001",84.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2002","2002",90,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2003","2003",93.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2004","2004",94.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2005","2005",100.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2006","2006",101.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2007","2007",103.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2008","2008",102.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2009","2009",99,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2010","2010",99.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2011","2011",100.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2012","2012",94.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2013","2013",94.6,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2000","2000",104.8,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2001","2001",104.3,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2002","2002",108.2,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2003","2003",108,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2004","2004",116.8,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2005","2005",120,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2006","2006",118.9,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2007","2007",126.2,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2008","2008",127.1,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2009","2009",127,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2010","2010",120.5,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2011","2011",120.1,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2012","2012",124.2,,
"FOODPROT","Total protein supply","PROPERQT","Grammes per capita per day","LTU","Lithuania","2013","2013",124.5,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LTU","Lithuania","2000","2000",3160,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LTU","Lithuania","2001","2001",3269,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","LTU","Lithuania","2002","2002",3276,,
